case_id,label,n_users,n_interactions,n_comments,n_reposts,duration_h,d95_h,peak_24h,first_24h_share,comment_share,max_user_share,max_gap_h,n_active_windows,truncated,passes_filter,quality_score
e552ed0a24ef74d33dc7c9d84946186a,real,233,403,226,177,128.7,8.3,398,0.988,0.561,0.404,85.2,3,no,yes,0.556
142f7a67803be64cf05e624918215f36,real,444,753,433,320,195.9,12.1,733,0.973,0.575,0.404,119.1,5,no,yes,0.554
2f9dcb81373d252e11c7eb5160dc2849,real,408,667,409,258,671.9,18.2,638,0.957,0.613,0.376,383.6,8,no,yes,0.553
b880b54e7d96a7f7ec27faf1b85ee243,real,215,363,215,148,138.5,7.0,360,0.992,0.592,0.399,96.9,3,no,yes,0.552
aae34d1e6367c5ec114ab1bb506430d3,real,758,1275,766,509,384.3,11.0,1239,0.972,0.601,0.389,166.3,10,no,yes,0.551
3b413d81c6ea818806a18394fd699e9e,real,969,1756,1093,663,536.6,20.8,1689,0.962,0.622,0.371,360.5,6,no,yes,0.550
aa320b3bc762bc12719017debdcbcf57,real,214,365,210,155,197.9,9.7,359,0.984,0.575,0.400,159.3,3,no,yes,0.549
ae810f2be4a0c4e6c2d83454e03164b4,real,322,589,314,275,182.0,19.8,564,0.958,0.533,0.431,43.8,7,no,yes,0.546
51a2b9651347f46ac976d8b27030f66d,real,511,756,505,251,1064.1,14.1,738,0.976,0.668,0.311,571.8,9,no,yes,0.546
0b52cd45f1d67636be82f3132b586201,real,369,1214,957,257,745.7,4.7,1205,0.993,0.788,0.200,330.7,6,no,yes,0.546
f03ab997fcd6fe0aadb319927ebc7e04,real,861,1188,877,311,1277.7,17.1,1148,0.966,0.738,0.253,652.2,10,no,yes,0.545
01248162b4bc4fcde78e49502ac203fd,real,412,804,587,217,625.0,4.1,796,0.990,0.730,0.251,448.4,5,no,yes,0.545
38a66c947de0ae446e328ca1d671ae08,real,419,694,420,274,665.2,16.7,672,0.968,0.605,0.390,463.2,9,no,yes,0.544
5fb93de1beef4a87b3d961857367a1b2,real,368,642,371,271,132.5,7.5,639,0.995,0.578,0.407,107.0,3,no,yes,0.544
d31c5904214bf12911b519e2a6442bf8,real,449,790,441,349,172.3,13.1,774,0.980,0.558,0.416,89.3,5,no,yes,0.543
70cac12edd4a140286f9eb9aa1ad7636,real,304,500,300,200,337.8,8.8,489,0.978,0.600,0.392,239.6,6,no,yes,0.542
57f80822cc3d73cc5c7a611bed2c3b99,real,473,677,478,199,1160.0,50.5,584,0.863,0.706,0.273,561.6,8,no,yes,0.542
eaa40beecf1d076064e44c54a752716c,real,297,508,297,211,132.3,8.0,500,0.984,0.585,0.409,83.0,3,no,yes,0.541
ac33d5627062bfa82c39179ed891f577,real,660,1117,666,451,288.6,10.9,1087,0.973,0.596,0.398,105.4,8,no,yes,0.541
a645dca9f9144458a2b1a08a0f7a5ccc,real,159,271,159,112,168.2,8.9,267,0.985,0.587,0.406,129.5,3,no,yes,0.541
689a420d0ce3d0867d81cd310d5081f7,real,658,957,673,284,915.9,14.4,949,0.992,0.703,0.288,671.6,7,no,yes,0.541
c50dc76c5671109a5a6252f7228ae0af,real,523,924,523,401,100.3,8.0,916,0.991,0.566,0.420,21.6,5,no,yes,0.540
9aaa47fae6e982aec570801def8b27c7,real,148,261,165,96,427.6,28.0,234,0.897,0.632,0.356,358.5,4,no,yes,0.540
d470beab51d119dc67491520575cebad,real,520,670,513,157,2882.9,76.0,546,0.815,0.766,0.215,1169.9,21,no,yes,0.539
f5d3851ee09c55c7fb26e891ca2c716e,real,329,580,329,251,173.3,10.8,571,0.984,0.567,0.412,97.2,4,no,yes,0.538
196183345f89b99abe539131baa897ee,real,688,1155,683,472,458.0,12.5,1135,0.983,0.591,0.395,162.2,10,no,yes,0.538
bfcea2246e5d0ad2c5da11731c263ac5,real,309,538,299,239,103.7,9.2,530,0.985,0.556,0.426,51.4,3,no,yes,0.537
f629a5f0cdaa55145d20cb47c5079080,real,738,1447,750,697,119.6,20.7,1396,0.965,0.518,0.468,23.6,5,no,yes,0.537
02ec106b1199f3df5f92ae01531fc718,real,579,1011,581,430,242.5,17.6,980,0.969,0.575,0.418,129.4,6,no,yes,0.536
703557631258e67e0b02bc7575904adb,real,406,719,405,314,228.2,19.7,702,0.976,0.563,0.426,85.8,6,no,yes,0.535
4b95aa651c8001a1685b5d78b8f550ee,real,334,573,338,235,172.5,8.2,568,0.991,0.590,0.407,64.0,5,no,yes,0.534
01134b742cb9fea9ac7fb82ad9c2897b,real,509,854,509,345,351.5,10.5,840,0.984,0.596,0.398,241.7,6,no,yes,0.534
387ffdd62425857f172b3e852ba770cd,real,530,894,556,338,976.3,17.5,871,0.974,0.622,0.370,639.9,11,no,yes,0.533
f19c65c2211a2ed31c2ad5982e33d21f,real,531,914,525,389,236.0,13.9,894,0.978,0.574,0.414,92.1,6,no,yes,0.532
8af4ef46c4199ba2ed9b713d48fbd04c,real,321,540,322,218,276.5,8.8,533,0.987,0.596,0.400,178.4,4,no,yes,0.532
be88a65b048a28645f4c0750777ad6d7,real,349,576,332,244,1892.3,214.4,488,0.847,0.576,0.387,743.2,18,no,yes,0.531
13c54016ba16e6dd258b567ea27de448,real,370,627,363,264,174.3,8.9,615,0.981,0.579,0.410,80.2,5,no,yes,0.531
9aa3db058e04033ac51c0837b1e7d2f4,real,421,717,419,298,326.8,9.2,702,0.979,0.584,0.400,91.8,6,no,yes,0.528
d5d942e27373bb01f0636b41e0e779e8,real,711,1229,712,517,190.6,8.7,1213,0.987,0.579,0.409,56.1,7,no,yes,0.527
225915eed3a47b76afc0265042282cd2,real,249,478,233,245,432.7,72.3,424,0.887,0.487,0.471,166.7,10,no,yes,0.526
5a148c95affa3dfe7bd5aa241175cd0f,real,587,1037,590,447,241.2,16.3,1003,0.967,0.569,0.421,83.0,6,no,yes,0.525
db83d0a875b522ba91d8e46f4ca5a18d,real,406,737,406,331,106.4,10.8,720,0.977,0.551,0.438,18.5,5,no,yes,0.525
d9712bf5c800ebbf3c0bb87106792aba,real,138,237,129,108,331.9,17.2,232,0.979,0.544,0.414,116.0,6,no,yes,0.525
d6a0e063c65d071a936aae0d5672c57d,real,504,850,492,358,1103.0,23.2,811,0.954,0.579,0.400,252.7,18,no,yes,0.521
d9312405e59f323abafb8750052a2290,real,545,951,550,401,258.1,12.9,928,0.976,0.578,0.415,148.7,6,no,yes,0.519
eaf159fdd67c17211448382caa8e977b,real,390,733,385,348,100.8,15.2,719,0.981,0.525,0.467,20.2,5,no,yes,0.518
1a373b43cc1c21765f1f5a7a83b4e8db,real,392,530,384,146,993.3,13.8,520,0.981,0.725,0.245,801.1,7,no,yes,0.518
9eb1d3d9b842fa93e1f03b7a843a90ce,real,396,562,387,175,742.9,16.4,542,0.964,0.689,0.290,655.6,5,no,yes,0.514
3be2f04e3de176b4fcd74035ee330c8a,real,456,730,458,272,591.1,14.2,713,0.977,0.627,0.363,448.0,6,no,yes,0.513
29cc3ee3d34d69eb4aeef09d776f5384,real,593,1085,623,462,1317.9,46.0,1013,0.934,0.574,0.411,313.1,23,no,yes,0.513
e021cb6410735d0a9526a0b4ca31df9a,real,735,1095,732,363,1106.8,6.1,1081,0.987,0.668,0.318,540.0,9,no,yes,0.513
18ee5a1834fe1bb5160c3ab5b6554d46,real,710,1309,734,575,328.3,21.7,1257,0.960,0.561,0.427,116.5,9,no,yes,0.512
d20e3b522fe2de0bd133755292a98a48,real,502,832,501,331,421.0,8.5,826,0.993,0.602,0.393,276.5,5,no,yes,0.512
f93e2c73515307fc3a0531c9ece32f24,real,332,624,333,291,112.0,14.1,612,0.981,0.534,0.458,37.8,5,no,yes,0.509
150d6ab7e1faba362148409823ddc9bb,real,407,725,402,323,258.2,18.4,720,0.993,0.554,0.432,82.2,6,no,yes,0.508
67a1f8723e077e903eb0dc437eb1d3f2,real,542,802,554,248,866.0,6.8,786,0.980,0.691,0.299,660.5,6,no,yes,0.507
37f0d746b95bab12e3908ea10709b53a,real,369,662,370,292,126.9,10.1,656,0.991,0.559,0.437,50.9,5,no,yes,0.507
7defe2d285f82bfc24ec8420b42c58b1,real,551,827,546,281,844.8,9.1,813,0.983,0.660,0.326,504.2,7,no,yes,0.506
a1140ddfeb891af1fca4faf04c3e1a31,real,923,1408,965,443,2057.3,50.6,1270,0.902,0.685,0.307,1395.3,14,no,yes,0.506
c60856086e593af1746eb5726b3aec16,real,510,987,558,429,896.1,35.9,891,0.905,0.565,0.417,454.8,15,no,yes,0.505
e1dc57ad0b042d7d0291d7c257110d54,real,441,837,436,401,177.8,25.2,792,0.946,0.521,0.468,76.6,6,no,yes,0.505
bca278697b0e5a5bfd46adc6454e4bdf,real,343,634,332,302,202.4,21.0,623,0.983,0.524,0.450,158.4,3,no,yes,0.505
97807070bd21e73a943f9f3a1f9c3831,real,405,757,401,356,150.5,17.8,739,0.976,0.530,0.457,46.0,6,no,yes,0.504
d2cc7a1281ed4e1a8eba5fbc9ff79e71,real,471,873,472,401,157.7,15.7,848,0.971,0.541,0.448,27.2,7,no,yes,0.504
f97437951d05a25a35f7b7ee9b162278,real,300,563,295,268,186.6,17.8,545,0.968,0.524,0.446,78.4,6,no,yes,0.504
13d98022d2526c2f5843136ee513680e,real,182,328,175,153,186.9,9.5,324,0.988,0.534,0.424,149.2,3,no,yes,0.503
af48c66ccc7892ccd3480bf4a0da68c1,real,896,1465,898,567,819.5,12.3,1447,0.988,0.613,0.379,493.1,9,no,yes,0.503
de4b19574b29507a6775dfe6f837ee17,real,632,1070,625,445,484.7,8.5,1040,0.972,0.584,0.407,311.9,7,no,yes,0.503
0cedb2e9c6b0aecf491d42d0b457b486,real,350,661,343,318,268.5,28.7,615,0.930,0.519,0.452,93.8,7,no,yes,0.502
7055e679cbf72c7114bc227b70b1b09d,real,470,832,467,365,304.9,16.2,816,0.981,0.561,0.425,156.7,6,no,yes,0.502
80cb9c642c10505b9268ba5b6bfbbf69,real,546,1028,570,458,260.1,20.6,995,0.968,0.554,0.439,163.8,6,no,yes,0.502
0edc22908baf00275272cfeec74c5a4c,real,417,771,422,349,104.3,9.5,764,0.991,0.547,0.445,55.2,4,no,yes,0.501
574b60fdf5321ee16e875c61ea81eb63,real,298,538,304,234,155.3,8.1,529,0.983,0.565,0.426,106.4,4,no,yes,0.501
38a2e3c34a8ef30dfe099f2a9c56c77c,real,362,641,351,290,209.6,10.2,632,0.986,0.548,0.424,140.2,4,no,yes,0.500
7044630d62b613c9a286dc1aac9e06ab,real,541,1049,559,490,121.7,15.5,1042,0.993,0.533,0.464,56.5,4,no,yes,0.499
ab36367cc628e794578182423ba23f48,real,276,451,269,182,478.4,12.0,446,0.989,0.596,0.377,400.6,5,no,yes,0.497
5c409dd46eca9c973d615ffa3a0849cb,real,335,584,322,262,511.7,16.8,568,0.973,0.551,0.418,150.7,7,no,yes,0.497
40953ec8c50b5ba785245d2d7f7c3fdc,real,144,392,299,93,1605.5,71.4,326,0.834,0.763,0.227,1200.9,9,no,yes,0.496
1b4354d5474f1ffc1e41b1a4ff0a1407,real,134,237,129,108,263.5,16.2,233,0.983,0.544,0.435,199.2,4,no,yes,0.492
37c2bc8d95c5139239dbc9d9babb6287,real,956,1684,1079,605,1369.8,46.9,848,0.505,0.641,0.354,411.5,12,no,yes,0.492
ac4feec583e4f01f9d15a49bed64944d,real,326,568,314,254,786.0,25.2,539,0.949,0.553,0.421,235.5,11,no,yes,0.490
c8b4669a1f247053e601daa1bc76ceac,real,580,1024,572,452,660.5,23.9,973,0.950,0.559,0.423,165.1,13,no,yes,0.490
6388da321abe6a138482160be4d3eb0d,real,522,1122,957,165,1006.5,26.0,1033,0.921,0.853,0.137,857.9,6,no,yes,0.490
5a687ad5278ffc763e9bfcfbc493cca8,real,335,561,330,231,537.8,12.1,550,0.980,0.588,0.392,402.6,6,no,yes,0.490
0f0ac5bd52c2f9abdd9d48cbb120d028,real,527,775,522,253,732.1,7.2,762,0.983,0.674,0.308,537.6,5,no,yes,0.489
6e03b8efecbd24f668b1e412f8680847,real,701,1324,707,617,131.6,14.9,1315,0.993,0.534,0.463,57.6,5,no,yes,0.487
b911411e6c2200a90e56660550a2f432,real,340,612,328,284,185.9,11.7,608,0.993,0.536,0.438,102.2,5,no,yes,0.487
29e5e452c69d5572f4dd20669c4dcfbd,real,463,879,467,412,219.1,18.9,854,0.972,0.531,0.451,147.0,5,no,yes,0.485
0a003ceecd3597bce22f37851db2edd3,real,910,1575,897,678,820.5,16.7,1535,0.975,0.570,0.418,293.2,14,no,yes,0.485
5ad8bbff520c9c732395a5a40942094b,real,348,618,346,272,385.4,15.0,596,0.964,0.560,0.427,117.3,8,no,yes,0.485
dcd0fc03429723d601a611963297607f,real,366,644,362,282,455.4,10.2,630,0.978,0.562,0.419,204.3,6,no,yes,0.484
8f372cc912daeee86dc63b15a79bd7dc,real,580,1062,591,471,150.0,9.4,1046,0.985,0.556,0.441,65.2,6,no,yes,0.481
faf36e2c03523d240bee7353b4ef35c7,real,354,613,350,263,664.1,19.5,594,0.969,0.571,0.416,482.4,8,no,yes,0.481
d8e6402d048eb7babe466a7568a41eed,real,290,541,300,241,120.7,7.8,537,0.993,0.555,0.442,87.8,4,no,yes,0.481
7d7a95fc6d9757108d8d66cfc8086cfd,real,474,846,471,375,558.3,24.2,784,0.927,0.557,0.431,265.4,8,no,yes,0.480
901e7d83c09e8ad68ae5365cc248cc2b,real,307,551,309,242,339.0,13.7,528,0.958,0.561,0.430,261.9,5,no,yes,0.480
339cd0e8514c159ed07bec05705e34dc,real,342,619,347,272,293.2,12.1,604,0.976,0.561,0.431,190.6,6,no,yes,0.478
d6bb07cb344dfa4559f1be7090d4d601,real,692,1125,687,438,704.0,10.7,1109,0.987,0.611,0.372,284.9,7,no,yes,0.478
83aa99a34e98b740bfc9dfb68766d077,real,486,857,482,375,340.1,14.9,826,0.964,0.562,0.433,228.2,5,no,yes,0.478
18e714865b70bb1aa7845d614b732135,real,957,1743,992,751,441.7,9.8,1705,0.978,0.569,0.422,260.1,8,no,yes,0.478
5ae35e5907da201dac30fbea71dfb0a3,real,250,427,238,189,602.7,13.8,415,0.972,0.557,0.407,434.4,7,no,yes,0.476
979ac67d37edf4ad27e3cb4717770b02,real,432,772,435,337,411.7,15.7,761,0.986,0.563,0.431,207.4,7,no,yes,0.475
63a9c2ebf69c6c5673d1e50a3752b916,real,567,1020,557,463,381.9,19.6,981,0.962,0.546,0.439,54.5,13,no,yes,0.473
64204f11d6618d89098f7cab73fd4aef,real,211,419,204,215,515.8,72.4,392,0.936,0.487,0.484,375.8,7,no,yes,0.471
3825fea36d60720b076411ad138315dc,real,682,1236,787,449,920.5,14.2,1201,0.972,0.637,0.354,630.3,8,no,yes,0.471
56e3eef6cf65e6a940f05d2926440fce,real,543,1010,552,458,341.2,19.1,975,0.965,0.547,0.443,115.9,9,no,yes,0.471
595cf29468402aeb010949b0d066b107,real,654,1052,654,398,838.1,17.6,1014,0.964,0.622,0.373,621.3,8,no,yes,0.469
7136536b8b0dfb34e85c8b57256eee5f,real,766,1505,830,675,330.8,17.1,1493,0.992,0.551,0.441,163.1,6,no,yes,0.469
8d4858a438317d6767db68e258882e66,real,317,576,318,258,213.5,9.3,561,0.974,0.552,0.438,103.3,6,no,yes,0.469
13bac080ade29d599f6ac6e3ea246d11,real,621,1142,625,517,243.1,14.9,1129,0.989,0.547,0.447,66.0,8,no,yes,0.468
e72b959a2c59fe238f88b2baa15a3d5b,real,177,311,174,137,218.5,7.9,307,0.987,0.559,0.434,188.7,3,no,yes,0.468
e1bd9f86f85ef266c198655c57e56261,real,276,494,270,224,278.4,8.4,484,0.980,0.547,0.431,205.9,5,no,yes,0.468
349cb11fe347d981965cf7dd5bf55c49,real,151,225,142,83,335.9,11.6,224,0.996,0.631,0.316,312.1,2,no,yes,0.468
1723af73f8a512e47b2994082cbc9ed6,real,266,471,254,217,367.2,7.3,457,0.970,0.539,0.427,193.7,6,no,yes,0.466
aecadc4e10df7435a078589950854a29,real,329,615,325,290,196.9,14.0,593,0.964,0.528,0.454,52.3,6,no,yes,0.464
7400b45e3594479ed817d022bb3cace0,real,712,1298,712,586,326.5,13.4,1248,0.962,0.549,0.439,170.6,5,no,yes,0.463
a0b6bf1121b42fa0d1ae101a735ca260,real,344,670,338,332,118.2,15.4,662,0.988,0.504,0.485,31.8,5,no,yes,0.460
acf9bdf43e44ba3311947b61c53f299f,real,501,944,501,443,221.6,15.7,926,0.981,0.531,0.456,126.7,5,no,yes,0.460
a823bc1f5cb74df9adbef9acfc1f0162,real,423,793,430,363,318.2,15.8,778,0.981,0.542,0.445,133.3,7,no,yes,0.459
fd9501416115c624dcc13f995b133a45,real,569,1057,574,483,632.4,24.4,998,0.944,0.543,0.440,456.5,8,no,yes,0.459
6ab0ab53192cd5e89158a6ead4100857,real,275,504,266,238,513.7,29.8,477,0.946,0.528,0.450,277.1,7,no,yes,0.457
24a6d99c419a94fb385ff50146a5432d,real,380,730,378,352,134.6,13.6,715,0.979,0.518,0.473,37.3,6,no,yes,0.456
df2863ba4cfb5b312a300cd8346507ea,real,460,644,508,136,1446.7,8.7,635,0.986,0.789,0.194,548.2,8,no,yes,0.455
6400affad12a10e610ba7d044bd52afc,real,327,404,319,85,1559.2,28.9,377,0.933,0.790,0.173,880.9,8,no,yes,0.453
0ccda41a3b8365fcb035212867204216,real,472,864,462,402,653.5,33.2,788,0.912,0.535,0.444,492.5,8,no,yes,0.453
5d2727bcd7fb11278be0f67e1614b9f1,real,372,689,371,318,755.2,28.6,639,0.927,0.538,0.443,395.1,10,no,yes,0.453
fa176bbcd14f574442d317217e653c0c,real,379,592,373,219,744.3,8.4,586,0.990,0.630,0.350,621.0,6,no,yes,0.452
448b32c7ce6116ae698f6749cf0b730e,real,261,464,254,210,686.6,50.8,425,0.916,0.547,0.420,523.1,7,no,yes,0.451
7730004da880ce386d7f252b83549a75,real,595,1016,593,423,633.6,9.9,997,0.981,0.584,0.406,445.0,7,no,yes,0.450
7ba0bd88cabd28fa8d8da7d6d03117bf,real,250,363,240,123,941.2,7.6,358,0.986,0.661,0.300,645.9,5,no,yes,0.449
17210d2e1ec478ec6facdde6bf6ac65d,real,191,393,195,198,141.2,19.1,385,0.980,0.496,0.494,58.5,5,no,yes,0.448
35d5ad76337ed9d413a319049d3da7f6,real,460,846,460,386,206.8,11.3,822,0.972,0.544,0.454,53.0,6,no,yes,0.447
4257df917815acc19b353a2ad793b469,real,796,1413,816,597,1534.0,24.9,1342,0.950,0.577,0.410,624.7,17,no,yes,0.446
300702bc828042724e27b2237dcc1a16,real,397,762,399,363,119.3,7.8,755,0.991,0.524,0.461,50.0,4,no,yes,0.444
ce8694fb9e681a0adeb4ebcb057d2a56,real,611,1024,618,406,1221.6,25.4,970,0.947,0.604,0.376,842.7,11,no,yes,0.443
428d746feee2259a207d82ad0dbce727,real,314,606,313,293,146.4,14.6,599,0.988,0.517,0.479,75.1,4,no,yes,0.443
aa6f738e5b8dc5fdfbfc757dc7198aa5,real,497,870,496,374,769.3,9.6,857,0.985,0.570,0.421,454.8,9,no,yes,0.442
9da0ca72ad717cdd798d2b30fb0e0a94,real,883,1416,913,503,1352.7,20.0,1380,0.975,0.645,0.345,647.2,10,no,yes,0.440
8565318c5913136b9958e86df286c652,real,405,662,406,256,525.9,17.0,651,0.983,0.613,0.358,458.2,4,no,yes,0.440
bb9234ee7100c0837a5d1a770d33f3c9,real,130,212,120,92,650.4,25.0,201,0.948,0.566,0.363,266.4,5,no,yes,0.439
9030472f97c699df898808d414923110,real,638,1238,641,597,287.8,24.3,1175,0.949,0.518,0.473,86.0,7,no,yes,0.438
fb73da72678ef497adee3c72049398c5,real,860,1662,867,795,450.3,35.5,1541,0.927,0.522,0.471,342.3,6,no,yes,0.437
1db81b0ddfb197a1a9b71d4ea0c1a81b,real,318,650,318,332,290.2,38.4,582,0.895,0.489,0.498,83.9,8,no,yes,0.435
1170228d7597d91b71e11046576bbd8a,real,186,290,175,115,433.1,16.8,282,0.972,0.603,0.352,390.8,3,no,yes,0.435
9e802c8cd6cfdb1a108c53dfade686c4,real,223,376,223,153,520.2,19.8,371,0.987,0.593,0.402,267.2,5,no,yes,0.431
195cc1859f8686a2e254aea546a43e46,real,554,1023,551,472,695.1,17.9,1002,0.979,0.539,0.448,175.8,12,no,yes,0.430
0a1b207b340656b6c40d2342512a7579,real,245,456,236,220,450.1,27.0,431,0.945,0.518,0.465,272.6,7,no,yes,0.430
d012f1de9414f08aaf00cc481bdbfb77,real,378,778,373,405,275.6,34.4,730,0.938,0.479,0.497,59.0,9,no,yes,0.430
2280e7b590a8bb09779c3ab1c85bad0d,real,199,396,276,120,1177.2,30.1,340,0.859,0.697,0.268,1105.0,5,no,yes,0.428
5f72082317468a6f9e6c6be5b1f51278,real,725,1378,727,651,264.4,13.8,1346,0.977,0.528,0.462,86.1,9,no,yes,0.427
fc1184f9ba313fe01c0a31d915857623,real,483,878,479,399,792.3,12.5,855,0.974,0.546,0.444,480.7,12,no,yes,0.427
142d9b9d52567549924042d0ac2c624d,real,463,781,462,319,639.8,13.0,772,0.988,0.592,0.391,454.6,6,no,yes,0.427
f6037e46dc412d2c4bbe55510328521b,real,185,345,170,175,501.4,18.2,332,0.962,0.493,0.455,173.5,9,no,yes,0.426
07c878fea9c492377189fad78dffcde9,real,351,622,351,271,345.5,7.1,610,0.981,0.564,0.431,283.3,4,no,yes,0.426
1e14f04cd41e2d6823f0c29931eb487a,real,756,1461,768,693,150.0,7.8,1444,0.988,0.526,0.463,39.4,6,no,yes,0.425
0b34459463294ce915e9de2af92634e9,real,382,724,372,352,233.3,14.2,714,0.986,0.514,0.470,161.9,4,no,yes,0.422
bf8d485e941f14983ad1655c45a50cab,real,703,969,709,260,2871.9,16.1,938,0.968,0.732,0.258,713.8,13,no,yes,0.419
878eb590de5a815111a8ae31e2eda5ee,real,340,573,331,242,325.0,7.9,571,0.997,0.578,0.394,300.5,3,no,yes,0.418
aa61566aa8f2be08b346ce201fcd4b8a,real,732,1363,740,623,401.3,7.8,1347,0.988,0.543,0.452,253.3,6,no,yes,0.416
b7fc4bde6b2a30df9aac0eda2e39da31,real,328,624,327,297,176.2,10.1,615,0.986,0.524,0.471,126.0,4,no,yes,0.415
4667ac7e9d127afe84463e797483d777,real,943,1751,948,803,774.2,15.2,1714,0.979,0.541,0.452,133.4,11,no,yes,0.415
d6f969936d8b4e48777476adfc55029a,real,377,740,376,364,209.4,16.5,725,0.980,0.508,0.482,135.9,5,no,yes,0.414
046a7d09d2fde16e31334040a1dae748,real,360,681,354,327,400.0,18.4,652,0.957,0.520,0.467,158.0,8,no,yes,0.412
e37cbfe741f2b09312e07120afe84cf3,real,308,602,326,276,772.3,8.9,589,0.978,0.542,0.450,460.5,10,no,yes,0.411
590aa3365f63980fac2f9cbc4070010c,real,541,976,540,436,699.3,9.6,953,0.976,0.553,0.432,421.1,8,no,yes,0.411
0f410dbb31ade2065baee6b9dfe2a106,real,468,671,493,178,1207.5,14.0,649,0.967,0.735,0.252,1135.0,5,no,yes,0.411
71ba7de8b74ca3c3d4c7125bbc3749d5,real,446,654,443,211,2122.5,65.4,469,0.717,0.677,0.312,1560.1,9,no,yes,0.410
e63b828ff49b721a1644f844fdefeec9,real,718,1131,722,409,1471.9,9.0,1113,0.984,0.638,0.346,602.1,10,no,yes,0.409
cabfa99f96c36041d707ee8aef63436e,real,697,928,702,226,1439.7,10.1,912,0.983,0.756,0.231,1300.9,6,no,yes,0.407
a43caa4fdeb09de10e7e05528faf51bc,real,594,960,591,369,1006.0,18.0,938,0.977,0.616,0.374,744.6,8,no,yes,0.406
96be23500d2e464bd4fd6b9722d6459f,real,227,418,229,189,363.9,18.0,407,0.974,0.548,0.445,204.0,4,no,yes,0.405
61bb0a47c9205268ac13971572e88668,real,304,586,293,293,372.0,15.7,569,0.971,0.500,0.469,230.6,5,no,yes,0.404
6b244ef139f344c3d0f8f723238c93b4,real,326,498,318,180,1248.3,9.2,487,0.978,0.639,0.343,492.6,8,no,yes,0.401
5f184824712a04444faf3962b544dc0e,real,395,664,399,265,513.4,7.3,654,0.985,0.601,0.372,459.7,4,no,yes,0.401
8add9419358d1c69545587a0081de39c,real,356,593,346,247,482.1,10.6,581,0.980,0.583,0.386,420.1,4,no,yes,0.398
cc3401b4025338d251ad28786edd6286,real,187,360,183,177,154.2,9.1,352,0.978,0.508,0.481,112.5,3,no,yes,0.398
1af8104d205e775b8f10483b08220d27,real,950,1415,989,426,1285.4,6.0,1410,0.996,0.699,0.290,1139.5,5,no,yes,0.395
02db3ba69302a5eee3d52bdada3c219c,real,353,706,351,355,210.1,15.7,696,0.986,0.497,0.490,158.8,4,no,yes,0.394
1bc5567f35917e3bccbb7b3913320010,real,306,596,307,289,185.0,11.1,593,0.995,0.515,0.483,160.8,3,no,yes,0.394
16d24454005c2a99a4f46794c918b2f9,real,384,734,375,359,631.5,21.1,705,0.960,0.511,0.470,456.5,8,no,yes,0.393
311d5e34ed9584a3d677ae59c3dd5bb0,real,236,465,233,232,159.7,11.0,453,0.974,0.501,0.488,92.2,4,no,yes,0.393
2da9823b2343fcdc815644392fde4f43,real,495,951,491,460,840.1,23.7,909,0.958,0.516,0.468,256.9,16,no,yes,0.392
a513123f706fafd8ff99828210c4528c,real,431,739,430,309,686.8,15.2,716,0.969,0.582,0.398,500.6,6,no,yes,0.391
3b7e48be19979f9df3a146e2d0277c58,real,237,461,233,228,239.4,10.8,451,0.978,0.505,0.477,140.3,5,no,yes,0.391
9e0e10d68fd507af9fba81a5bca2bcdf,real,551,880,565,315,1363.0,26.8,831,0.944,0.642,0.345,1111.6,8,no,yes,0.390
b9b1fd4db1aab428fca1f90b1ab5bf96,real,365,727,557,170,1987.0,26.2,666,0.917,0.766,0.223,1596.4,7,no,yes,0.390
a742e8eb281e04536ed59d3b927e0ef6,real,810,1469,825,644,661.3,9.0,1443,0.982,0.562,0.428,468.2,7,no,yes,0.388
74f864e508eda3ec7605b7a68ccf075a,real,388,759,390,369,476.3,21.1,734,0.967,0.514,0.480,379.1,6,no,yes,0.385
f506a39cef4dbaaa400f8412d475c622,real,326,648,331,317,547.9,19.4,623,0.961,0.511,0.475,220.2,8,no,yes,0.385
b3d25db45c61375f31c19b4652fb4683,real,364,718,361,357,258.1,17.2,712,0.992,0.503,0.476,214.5,3,no,yes,0.382
31514315ba54a6a548a2b1e965aba750,real,175,354,171,183,247.5,18.9,344,0.972,0.483,0.497,84.8,6,no,yes,0.382
79ee2dea35878c9bea0f979839860d6d,real,760,1359,770,589,775.3,4.4,1341,0.987,0.567,0.423,295.8,8,no,yes,0.381
fc10f4e79fc8d89bd35852a85d3cc791,real,463,780,469,311,624.7,16.6,767,0.983,0.601,0.392,533.7,5,no,yes,0.380
dc99d8c08710ef0076330dd8d29a7f42,real,450,844,441,403,1138.1,78.4,773,0.916,0.523,0.460,706.7,12,no,yes,0.379
7256fe749375348153770635eb75b9ad,real,323,654,316,338,536.4,42.0,606,0.927,0.483,0.500,274.5,7,no,yes,0.378
9d2031fc1b02b5152acb150ffcfe8732,real,337,452,330,122,1185.5,6.1,448,0.991,0.730,0.241,1113.6,4,no,yes,0.377
06eddc40610cdd91918655dde5939402,real,426,808,421,387,676.9,10.3,796,0.985,0.521,0.458,314.0,8,no,yes,0.375
e27d19ac670e300147c377963a30cf15,real,494,1012,508,504,425.2,21.2,968,0.957,0.502,0.489,166.0,12,no,yes,0.372
116a8cceed73c3e8d84b8b54c794c8ac,real,622,1185,618,567,730.2,12.6,1154,0.974,0.522,0.470,411.9,9,no,yes,0.371
5405e23304ed9c0579b315ce87fad1c4,real,235,451,226,225,459.1,6.8,446,0.989,0.501,0.472,171.3,6,no,yes,0.370
